	z_coordinate_0	z_coordinate_1
17189	-3.00459	2.4618626
17190	-3.9926355	2.6719556
17191	4.7506824	10.797848
17192	10.256442	-2.9620721
17193	10.431668	-2.9035997
17194	-2.6077182	2.1230493
17195	-2.5528498	3.152473
17196	-0.37358546	4.023275
17197	10.560843	-2.7160256
17198	3.8355794	-2.322601
17199	-3.1859534	1.9369185
17200	0.5638407	-8.771581
17201	9.293839	-2.8376021
17202	5.427283	-0.34899196
17203	5.1534843	10.680024
17204	1.0553334	-7.130512
17205	-1.4466758	1.6778418
17206	3.2933764	3.402037
17207	-8.019396	-8.651594
17208	-1.8789151	-12.658863
17209	4.1101913	-3.1025662
17210	-8.186908	-8.152053
17211	5.5136795	-10.03839
17212	-1.801151	-4.663162
17213	-0.6350144	1.2246642
17214	-1.5888386	-4.5357075
17215	-1.9653058	-12.378827
17216	-1.9687917	-12.512598
17217	-2.9083412	3.237731
17218	-9.976128	-4.8610907
17219	-9.835851	-7.605096
17220	-2.7905478	2.214931
17221	-2.2984855	4.540737
17222	-6.1062737	-3.4082916
17223	3.3671856	10.277559
17224	-3.3349247	3.6109352
17225	-3.5620482	3.518698
17226	-11.484309	-4.877555
17227	5.0718575	10.432311
17228	-2.322456	-12.352356
17229	-2.0711691	-4.582059
17230	-9.030961	9.139824
17231	11.311694	-2.511895
17232	4.5404654	-0.624045
17233	10.345695	1.5919476
17234	-2.4877057	1.5836234
17235	5.0195045	-1.114387
17236	-11.406768	1.8535321
17237	-4.8930783	6.6771536
17238	7.058478	-0.27131614
17239	4.978222	10.035183
17240	5.3068705	-8.6580105
17241	-3.9231327	3.359706
17242	4.761386	11.276809
17243	-6.362179	-3.1364985
17244	-4.120828	3.2505567
17245	-4.777049	3.1688528
17246	-8.918506	-8.477026
17247	-6.185598	-2.9522605
17248	-1.8686731	-12.562485
17249	4.135204	10.344409
17250	5.6468573	3.5705948
17251	4.6176944	10.26943
17252	-3.7678597	1.783942
17253	-3.8223438	2.946796
17254	-0.044133842	2.3230019
17255	-2.017052	0.77811
17256	3.8873138	-2.9230893
17257	-2.930253	1.1995621
17258	-7.4106393	-8.7096815
17259	-2.01765	-13.202333
17260	10.946922	-1.3164268
17261	-2.0580912	-4.5671473
17262	5.774573	-9.841423
17263	-9.599144	-3.5465548
17264	-3.0823822	2.9644628
17265	10.472021	-2.9404025
17266	-3.3444502	1.5088912
17267	4.5438023	10.830479
17268	10.27089	-2.6324432
17269	-4.7212	-11.968758
17270	-4.0030007	3.8052392
17271	-2.0094585	1.091863
17272	5.4961596	-0.85157096
17273	-1.692801	-4.5926533
17274	4.5727873	10.1004715
17275	3.0109673	10.9807005
17276	-10.387538	-5.107774
17277	-3.1770785	1.1030831
17278	4.5070424	10.3382635
17279	4.743476	10.031107
17280	5.2870507	-0.5081569
17281	4.0581837	10.841556
17282	-2.6406045	-4.218161
17283	-11.550199	-4.2879486
17284	-1.5399053	-4.720975
17285	-3.6136494	7.125835
17286	-5.094741	-12.616049
17287	-8.083182	-8.6689825
17288	4.7272596	9.100605
17289	-8.537964	-8.659815
17290	10.529559	-2.7554305
17291	-2.513614	-12.386621
17292	-5.0299234	-12.678263
17293	-3.5320494	6.195935
17294	4.1350746	-2.7305331
17295	4.841733	-9.435442
17296	-2.0475502	-5.036338
17297	-3.0514884	0.9461093
17298	5.248246	10.494741
17299	-1.0322583	1.3198884
17300	-11.315219	0.9965409
17301	4.696115	0.56512725
17302	6.086833	-9.788334
17303	3.3932052	11.00177
17304	-4.8255186	-12.224433
17305	-3.8958046	1.252794
17306	-3.0253985	1.6280944
17307	-6.270029	-2.9720855
17308	5.0778565	-8.759607
17309	10.329915	-2.9656947
17310	3.799333	-3.435904
17311	4.9344716	9.846624
17312	10.500308	-1.7435505
17313	-6.1648607	-3.018108
17314	-3.5966554	1.5768447
17315	4.249275	10.693492
17316	5.53734	-9.229699
17317	5.8544497	10.4747925
17318	2.6977673	2.5127017
17319	-0.6236459	1.5343237
17320	4.5861998	10.805552
17321	3.9358988	9.358755
17322	3.3277605	10.664138
17323	10.489658	1.4600334
17324	-10.937173	-4.9092627
17325	-3.7688794	2.420682
17326	10.415821	1.8315523
17327	10.58701	-2.5301075
17328	-2.1608956	-4.320283
17329	4.222766	-3.2988706
17330	-4.015879	6.4372563
17331	4.2106595	-2.721389
17332	-8.52864	-8.846242
17333	-10.747689	-4.1294627
17334	-12.184395	-4.6432104
17335	4.4891367	9.609758
17336	-3.5347912	1.1085182
17337	-2.6041946	1.4223349
17338	9.645765	-1.3633804
17339	7.695838	-9.203256
17340	5.5433273	-9.562207
17341	-1.9056315	-4.799821
17342	-3.5578575	2.3523955
17343	4.406434	10.534279
17344	-2.2696009	1.9465609
17345	-10.925702	-4.8514233
17346	-11.790469	1.5651685
17347	10.518593	-2.3419304
17348	10.444754	-2.9159055
17349	-8.137419	-8.186797
17350	-4.231669	2.0943356
17351	9.492612	-2.4435625
17352	-9.063111	6.419822
17353	4.2819095	10.697466
17354	5.543569	-3.5994482
17355	-11.571006	1.5132198
17356	4.696065	10.164825
17357	3.92902	-2.698883
17358	4.930498	-1.2826531
17359	4.6900225	10.602273
17360	-3.4819927	3.2356303
17361	4.428245	10.00588
17362	-2.0501323	-12.254078
17363	4.263727	-3.1960826
17364	-9.040309	8.622152
17365	-10.79274	-4.970636
17366	5.4144115	-9.622984
17367	5.2049274	4.1113615
17368	-11.481112	-4.233389
17369	-0.924524	1.007407
17370	-2.2705777	2.3299277
17371	4.0978384	-3.0772624
17372	-9.164752	-8.802096
17373	-4.210782	7.607869
17374	-3.344162	2.3416715
17375	4.365206	10.690889
17376	-3.2920797	1.3270802
17377	4.180751	9.9162035
17378	-3.206572	1.3383534
17379	5.1872525	9.789649
17380	4.048331	-3.499847
17381	-1.8690968	-4.9053965
17382	5.3131914	-9.3969555
17383	10.663219	-3.259646
17384	4.4591117	-0.7550881
17385	3.8465018	-3.021155
17386	-3.8759162	3.4207485
17387	4.3336563	10.534504
17388	-2.9725428	1.277462
17389	-7.7161665	-7.6269255
17390	-10.958678	9.33906
17391	-3.672184	3.08852
17392	-1.176329	14.620247
17393	-1.576601	-4.8629017
17394	-3.871189	2.013702
17395	-8.276595	-8.435831
17396	-3.3145378	2.534237
17397	3.3202538	11.233559
17398	-1.8508196	0.40146723
17399	10.418435	-3.073292
17400	4.338933	-2.7483687
17401	-8.313533	-8.03669
17402	-3.1114755	2.0975263
17403	-0.66014576	2.3137298
17404	5.5407195	-10.036852
17405	3.804236	10.174416
17406	10.921611	-3.1850944
17407	4.013197	10.899637
17408	-10.953565	-3.7040985
17409	5.1631136	10.145605
17410	-3.433309	2.8457847
17411	-3.172116	1.8666048
17412	5.5666575	-9.839773
17413	-0.79679805	-3.7604294
17414	0.28774357	-8.142684
17415	-1.6983881	-4.757589
17416	5.192977	-0.67178106
17417	-4.368167	-12.6401005
17418	5.349001	9.900366
17419	-2.636406	2.6026802
17420	-2.0340266	-4.598644
17421	-9.704963	0.22493556
17422	-1.8570013	-4.6668963
17423	4.626976	-2.2778718
17424	0.17982715	-7.438689
17425	5.6403737	-9.305112
17426	-2.6406107	1.2991295
17427	-2.9409115	3.5214462
17428	-3.7367892	1.4882673
17429	-11.087507	-3.9115753
17430	-8.337195	-8.482498
17431	-10.895771	-4.822013
17432	2.796081	-1.5628273
17433	-1.376041	-1.4928296
17434	10.52305	-2.230093
17435	4.639555	10.475016
17436	-3.093312	2.4083338
17437	-3.9349647	6.3005333
17438	-8.104808	-7.931567
17439	3.2870853	-7.356509
17440	-4.33327	3.2019029
17441	5.622796	-9.38874
17442	-3.8428488	3.3319612
17443	-3.8620172	2.7717884
17444	-3.6794662	2.4919584
17445	-3.3510365	1.5795199
17446	-1.7401307	1.6700151
17447	3.933467	-3.0506346
17448	1.7488401	0.9935504
17449	-2.5091503	1.3869834
17450	-3.9432874	-11.083265
17451	10.996989	1.379914
17452	0.08333826	1.7990725
17453	-1.6694937	-4.7541842
17454	10.595279	-2.3515465
17455	-3.520319	3.174419
17456	-7.6960793	-8.96627
17457	-8.663106	-8.2202215
17458	4.6229687	10.166769
17459	4.879699	10.024702
17460	7.2371936	-9.084967
17461	-10.127708	-7.949724
17462	4.446579	10.726499
17463	-2.8592405	2.195801
17464	-8.59596	-8.999689
17465	4.141423	-2.7977257
17466	10.323217	-3.118819
17467	5.767466	-9.278103
17468	-4.767305	3.9744315
17469	-1.8530226	-9.950394
17470	-1.9439485	0.99590635
17471	10.081277	-3.1978765
17472	10.491115	1.669056
17473	-1.963341	-12.56476
17474	-3.920696	2.176883
17475	-2.0496893	-12.265885
17476	-3.3053465	1.758724
17477	-2.3452227	0.85182
17478	3.9522314	-2.671954
17479	-2.1715543	-4.6720967
17480	4.4815464	-2.359483
17481	-1.7590456	-4.712716
17482	4.193111	-3.259187
17483	6.409379	3.8290155
17484	4.05966	-3.0669765
17485	4.609443	9.882723
17486	6.2705135	4.6790333
17487	10.617809	-2.799913
17488	10.172339	-3.1141665
17489	5.409157	-0.8107928
17490	-4.472283	3.4106243
17491	-2.834103	-0.02762235
17492	-1.8290226	-4.453992
17493	0.19190341	2.605674
17494	-2.8817062	0.54324234
17495	-3.6481683	2.8490403
17496	-2.2716296	0.24207345
17497	4.5487003	10.88769
17498	-1.649929	-1.3839571
17499	-2.9415731	2.0078464
17500	-4.8410206	2.3119469
17501	4.762333	9.070945
17502	-3.3821805	0.50089824
17503	5.8068733	-9.190928
17504	-11.6002	10.784766
17505	10.164552	-2.7675817
17506	3.78941	-1.3154286
17507	4.0150523	10.532873
17508	-8.196765	-8.669844
17509	-8.445282	-7.918849
17510	-11.321709	-4.2572603
17511	-3.7557645	-3.3223045
17512	10.458537	-3.0238616
17513	-0.6491945	1.2636192
17514	10.569018	-2.4009871
17515	-1.7184048	-4.9029484
17516	-1.9601929	-4.7735834
17517	4.8748627	10.736847
17518	10.301726	-2.716021
17519	-5.495619	-3.2942586
17520	9.631342	1.4212677
17521	-4.0016327	4.582651
17522	-3.3596053	6.3317795
17523	11.422215	-3.0003848
17524	5.6734924	-9.710974
17525	-5.156492	-5.774045
17526	-3.740453	3.847176
17527	10.824525	-3.031809
17528	-2.4343925	2.1427875
17529	-3.8207307	3.6139717
17530	-2.8548	-4.9363666
17531	-1.6498382	3.1127553
17532	-3.3254616	0.3583758
17533	4.461501	9.454537
17534	10.577746	-2.8646228
17535	4.2383156	10.529467
17536	4.4138536	9.914682
17537	-10.381822	-4.353175
17538	-6.267854	-2.918261
17539	4.6433964	10.799724
17540	5.855049	-3.68775
17541	3.9325361	9.327526
17542	-2.516659	1.3047826
17543	11.223031	-1.9160795
17544	-8.190025	-8.3979
17545	-2.6943958	-9.366521
17546	-1.7139165	-4.313307
17547	-6.288726	-3.1117935
17548	0.3153531	-5.440408
17549	-3.9041774	3.1286235
17550	-8.422143	-8.236797
17551	11.292314	-3.7000952
17552	-2.630721	-12.046829
17553	3.7520843	7.5282717
17554	-3.2256048	2.431635
17555	4.1451645	10.2549095
17556	-11.897865	1.9785519
17557	-8.818806	-8.109494
17558	3.6805005	-2.981934
17559	-1.5576643	-4.916148
17560	-11.716544	1.2941037
17561	-3.3409228	0.8903998
17562	-3.3066018	0.17064396
17563	10.577478	-1.1254675
17564	3.4054232	10.318817
17565	-11.607643	-4.6533756
17566	4.4652796	-2.8455236
17567	-3.739806	3.1853995
17568	-3.5379777	1.372304
17569	4.2448015	-2.9675078
17570	4.2060246	10.360802
17571	-4.307717	4.114289
17572	-3.5876975	0.72395515
17573	5.45596	4.1787896
17574	3.671516	-2.8108933
17575	4.383687	10.268763
17576	10.15689	-1.1303812
17577	-4.4489074	5.4533863
17578	0.01026988	1.4946458
17579	-1.8637519	-4.7642217
17580	-11.420787	2.6115594
17581	-3.7451153	1.7710285
17582	4.8212476	10.717216
17583	10.588707	-2.6038294
17584	4.6378703	9.389204
17585	4.112402	-2.64271
17586	-4.129036	6.956039
17587	-1.5067698	0.86343694
17588	-10.324353	-3.4106197
17589	4.3827605	10.282227
17590	4.66191	-0.79954743
17591	4.543415	9.778755
17592	6.148032	-9.745073
17593	-11.726452	10.992216
17594	4.592121	10.508944
17595	-2.2011132	-12.470339
17596	10.400756	-3.0359197
17597	5.3687763	8.87679
17598	5.5568905	-8.722787
17599	5.3020563	-0.56701005
17600	-5.061071	-12.820364
17601	-6.2806587	-3.1216035
17602	-3.8339033	0.4421442
17603	0.6147261	2.968421
17604	-1.9656172	1.9859195
17605	-9.055977	-9.225882
17606	4.8556	-8.626478
17607	-0.15293431	2.4502108
17608	-1.0641999	-12.996576
17609	-11.3167715	1.7344849
17610	-0.72088253	1.2103114
17611	4.2646813	-3.3891087
17612	4.6327953	-0.4787881
17613	-3.4946077	1.9635088
17614	-1.4124933	2.6914415
17615	-11.253606	-4.0521865
17616	5.500432	6.7235336
17617	3.9593563	-2.991018
17618	10.694896	-3.1922255
17619	4.0331516	10.694811
17620	10.545173	-2.9103322
17621	-4.8394504	-11.846676
17622	-3.4263759	2.5259075
17623	-8.905895	-9.270233
17624	4.3188305	-7.720581
17625	2.4174073	11.203508
17626	-2.6856592	-3.4267106
17627	5.634296	10.173998
17628	-3.9907703	6.541295
17629	5.7881527	-2.438271
17630	-1.9348812	-5.020545
17631	-10.702159	-4.4210796
17632	-3.478695	3.2401478
17633	10.621488	-2.5355985
17634	5.7590733	10.060646
17635	10.336198	-3.1321452
17636	3.7086363	10.93753
17637	-11.913331	11.194025
17638	-3.1531134	2.6215763
17639	5.0445795	-8.346716
17640	10.688258	-2.0132337
17641	-3.0720654	1.7674792
17642	10.914406	-2.277319
17643	0.47138125	-8.873367
17644	4.6011605	10.466976
17645	11.079865	-3.569268
17646	-3.3969715	2.9065619
17647	-1.8897948	-4.745176
17648	-3.0423799	1.4249187
17649	-1.5782964	2.36282
17650	-2.618269	2.4229503
17651	4.1656365	11.111526
17652	-3.880396	-12.056763
17653	0.48850733	-8.648523
17654	4.421096	6.408907
17655	0.12217289	4.0049634
17656	3.6618528	-2.7499065
17657	4.2790003	-2.7916985
17658	-2.0475655	-0.08210811
17659	-11.61671	10.681962
17660	7.291876	4.19203
17661	-4.259246	7.016794
17662	0.2230224	-8.646395
17663	-4.2736444	0.9148227
17664	-6.341715	-2.876471
17665	10.572507	-2.5838704
17666	-1.6105506	3.5308125
17667	5.45218	-0.84024704
17668	10.684799	1.7130588
17669	-2.0849645	-12.312735
17670	4.7719536	9.448372
17671	9.890048	-2.096541
17672	0.5626355	-8.756083
17673	-4.201213	-12.033386
17674	1.7430115	5.418078
17675	-1.1368512	0.6893517
17676	-7.8428125	-7.5683584
17677	4.693955	-0.7116941
17678	-8.321481	-6.6151285
17679	-4.358804	6.737357
17680	5.0303335	10.511882
17681	5.235979	-9.156735
17682	-10.885469	-4.0137796
17683	13.632497	9.388094
17684	10.470323	-3.3378637
17685	-2.2884207	-4.664626
17686	-4.7577314	-12.401382
17687	1.0506294	12.996611
17688	3.8985515	-3.2087886
17689	-3.2271163	0.5373596
17690	4.838701	9.96629
17691	-2.0955312	3.2960746
17692	-0.9174576	1.8375094
17693	4.528975	-0.35998258
17694	6.361327	8.366709
17695	-3.0405433	2.324989
17696	-11.32372	-4.5347595
17697	2.7861152	6.2713037
17698	-2.5376258	0.5091988
17699	-8.364395	-8.55575
17700	-3.897986	6.2561636
17701	-2.6202335	2.026164
17702	2.4707177	11.703333
17703	9.686282	-0.9294653
17704	3.8704267	10.998827
17705	2.515921	10.621892
17706	4.9426565	-1.135634
17707	3.9191642	-3.3919344
17708	-4.0264864	7.0484056
17709	-4.5187697	6.5493054
17710	-3.3836505	1.5787494
17711	-1.8182673	-5.0756764
17712	-0.2499103	0.97434425
17713	-4.323291	-6.945839
17714	-1.595962	-4.5341167
17715	3.6274295	-3.3699212
17716	-8.059593	-7.6415014
17717	-3.7095883	-11.429452
17718	10.313439	1.3889068
17719	9.673721	0.996264
17720	-10.62507	-4.2739606
17721	5.1545506	-8.356165
17722	-3.7360892	6.692603
17723	-0.8436213	1.386636
17724	-11.484632	1.5475559
17725	3.4515204	10.0943775
17726	-3.46235	3.8280401
17727	5.3413725	-8.866264
17728	-5.407147	1.5058138
17729	5.8571854	-9.265459
17730	-2.468254	-1.7378886
17731	-1.657857	-4.7267647
17732	11.271756	-2.8150115
17733	-1.8027139	-12.584398
17734	-4.4517136	0.8861215
17735	8.445306	-8.858546
17736	-3.9627128	2.0948522
17737	-1.4541922	-3.8559375
17738	-4.2522306	7.706464
17739	10.634603	-2.835506
17740	-3.903873	2.779829
17741	-3.001459	2.6574898
17742	-1.8769572	-12.953875
17743	10.311107	1.4904361
17744	-5.336968	-12.482607
17745	3.547124	11.35145
17746	-3.4114106	2.64255
17747	-2.7998323	-11.969704
17748	0.4358837	-8.220811
17749	4.6116858	10.332457
17750	9.866284	-3.17128
17751	-0.2159464	3.831746
17752	4.1678905	8.579611
17753	10.570498	-2.8085775
17754	10.095408	1.4919676
17755	10.348837	-2.9973533
17756	5.113346	10.497701
17757	4.9683933	-9.294273
17758	2.2087245	0.72859144
17759	9.248906	0.52111244
17760	-9.103585	4.402683
17761	-1.6183238	-4.416702
17762	11.200665	-2.9134061
17763	-6.0477486	-3.2243953
17764	-2.0728219	-12.462872
17765	9.788974	1.5341716
17766	-6.1982546	-3.098134
17767	5.460451	-9.766704
17768	4.0758615	6.6075535
17769	5.989527	-8.674631
17770	-9.001355	-7.5164094
17771	4.1042395	-2.692936
17772	-9.026618	-3.1642776
17773	-8.732057	-9.522028
17774	-1.9603565	-4.998678
17775	-5.2848177	-12.691758
17776	6.466797	4.417582
17777	-8.447515	-8.876762
17778	-0.5329897	-0.38040382
17779	3.814907	-2.9265597
17780	-6.851777	-0.050643146
17781	-2.5008311	2.5356493
17782	8.311549	-8.088798
17783	10.800666	-2.5124435
17784	5.3237476	-9.637114
17785	-4.912724	7.728539
17786	4.058063	-2.8765485
17787	-1.9169714	-11.880869
17788	-0.131064	1.4832892
17789	-1.5969932	-12.37918
17790	3.4602108	10.364704
17791	-2.87652	4.3232317
17792	-1.9863908	-3.4835129
17793	8.428093	-9.402362
17794	4.1185827	-3.069052
17795	9.422048	2.522777
17796	5.7458096	-0.6399826
17797	-2.0178387	-11.23085
17798	6.45	-9.475588
17799	-2.9238887	1.8534641
17800	-2.549736	3.9122753
17801	-3.4032547	2.1289454
17802	-4.0150514	-12.496504
17803	-12.015466	2.0032697
17804	-11.678895	-3.9548151
17805	9.814652	2.237034
17806	-1.7907333	-12.639787
17807	6.38658	-9.589766
17808	10.211227	-0.5238422
17809	4.910218	10.042713
17810	-6.1862507	-3.3281708
17811	-2.9624588	1.4970782
17812	3.997551	-3.198161
17813	-0.19605261	2.9944103
17814	-1.0798703	1.9526846
17815	-1.4893816	5.060896
17816	-1.600296	-11.893208
17817	-1.4637666	-2.0508435
17818	3.5604177	-2.2232432
17819	-3.9346595	-11.873013
17820	4.698352	10.343413
17821	4.296195	-8.285614
17822	5.2900534	-0.8852658
17823	4.972586	10.260567
17824	4.842526	10.715313
17825	3.2949696	6.0433216
17826	-1.9622083	-12.408783
17827	-10.203084	-8.405366
17828	-4.139728	3.0755806
17829	3.45829	10.839378
17830	-11.420737	1.3834425
17831	-1.4802985	1.2429144
17832	-1.2744818	2.1798332
17833	-2.6762602	7.0872955
17834	-10.747924	8.972527
17835	4.9348288	9.796726
17836	-1.6346581	2.8764334
17837	4.5298195	9.988928
17838	-3.1858773	2.2882917
17839	-7.7202425	-6.834716
17840	3.9772396	10.680753
17841	4.4647694	10.545567
17842	-5.3964286	-11.877744
17843	3.8186617	10.252947
17844	4.383006	-3.2044964
17845	4.395627	10.071213
17846	-2.7996101	2.541496
17847	-1.3621752	-11.737549
17848	-2.8132057	1.8992994
17849	-2.7077744	3.028047
17850	1.0708463	1.3548329
17851	-1.760529	-4.55085
17852	-4.734589	1.9548736
17853	-3.5390215	0.9184532
17854	-13.029527	-3.1432545
17855	10.491957	-2.8836439
17856	-3.4956193	2.401771
17857	4.6088943	10.540466
17858	-12.158574	1.6132798
17859	-3.721336	2.7338138
17860	6.0695047	4.3338404
17861	4.1162906	10.994719
17862	-1.6634104	-4.5728984
17863	4.8561516	9.176795
17864	10.651563	-2.3183315
17865	3.5026875	-2.8583977
17866	-3.5341578	1.314362
17867	-6.2406907	-3.1383593
17868	-11.490745	1.5962012
17869	4.2680016	-2.8747401
17870	10.4838505	-2.8840177
17871	-2.0873504	0.8989265
17872	0.08227646	1.5018502
17873	-3.027639	1.8114692
17874	9.498298	-2.9089167
17875	-2.910057	1.9730387
17876	3.727078	-2.7655182
17877	4.713272	9.975889
17878	3.9087582	-3.1862037
17879	-2.4547653	4.8893194
17880	-1.849159	-5.127526
17881	-1.8261893	-12.604912
17882	10.9818945	-2.1534624
17883	4.5564556	-3.726284
17884	3.48238	11.079752
17885	3.826882	-2.9847975
17886	-5.413827	-11.282347
17887	-2.0671234	-12.440053
17888	5.617542	-8.905216
17889	-5.9309597	-3.122995
17890	3.8580174	-3.015576
17891	1.4040625	2.4515905
17892	-4.47705	2.9382112
17893	-0.35100096	2.136718
17894	4.208524	-2.5376024
17895	-10.87594	-4.383401
17896	-2.9821153	2.2630897
17897	10.367688	-2.2050595
17898	-1.9091885	-12.890787
17899	-11.212422	-4.943806
17900	-2.4542136	0.36538914
17901	5.9841957	-9.605158
17902	-2.0318089	-4.5490265
17903	-1.909883	-12.915449
17904	4.892249	10.271202
17905	10.268704	1.1122111
17906	-5.0164404	-10.688571
17907	4.787174	10.54627
17908	-5.258108	-2.3179529
17909	-1.8137863	-12.413958
17910	-2.8204556	-8.501449
17911	-2.4152403	2.7638228
17912	5.222287	10.509289
17913	-1.1041565	-3.1151848
17914	5.3526506	10.265342
17915	3.7376213	-3.3170075
17916	10.5097475	-2.4993455
17917	-1.8768659	-4.8673706
17918	5.5903687	3.0928583
17919	-3.5019865	2.3164668
17920	4.6753564	10.619804
17921	-1.5162048	-4.369199
17922	3.901557	-2.8581295
17923	3.9247274	-3.00762
17924	-8.147743	-8.139548
17925	-8.633883	-8.802416
17926	10.7901125	-1.4615364
17927	-11.814504	1.9923573
17928	3.8737159	10.464168
17929	4.3390927	-2.7340431
17930	5.2059574	9.830109
17931	-5.701304	-2.7939534
17932	10.62098	-3.1949556
17933	3.9777431	10.579117
17934	5.843255	-8.887395
17935	5.5325494	-2.4581904
17936	2.284063	12.415422
17937	-1.9934304	-0.16989762
17938	-1.5558451	3.0001154
17939	-2.6790843	3.286684
17940	4.982886	-8.69334
17941	-0.7078793	0.5755515
17942	4.5218177	9.748417
17943	-11.514768	-4.4037437
17944	-1.6933577	0.66194427
17945	4.9053063	-9.1815605
17946	4.4449873	10.150661
17947	-8.202098	-1.8281801
17948	-3.262944	1.3752363
17949	3.8742228	10.170084
17950	4.4747887	-3.4348621
17951	5.118986	-0.6488131
17952	4.2956715	9.78289
17953	-10.758382	-3.9123857
17954	-1.9510117	0.27621078
17955	4.368524	11.374191
17956	-3.606897	4.0768766
17957	-1.7375231	-11.849079
17958	-3.8570585	2.6407452
17959	-2.4050274	-0.11532101
17960	-1.4063624	2.7542858
17961	5.5938053	3.8849177
17962	-4.7319813	6.2836533
17963	-1.7910123	-5.0308857
17964	-4.5606704	7.3772087
17965	9.675292	-2.5698934
17966	-1.7012248	-4.490271
17967	-1.6714637	-12.639029
17968	10.312093	-2.127775
17969	3.9913106	-2.9719284
17970	3.4292612	-8.487282
17971	6.51262	9.364326
17972	-2.0444112	-4.7870717
17973	-3.8055344	5.249029
17974	5.1773734	3.1807158
17975	-2.3054407	-12.59461
17976	10.902552	-3.4577804
17977	-2.3945453	-11.633795
17978	5.0017834	10.554802
17979	-3.9123664	4.351149
17980	-2.6865616	2.07884
17981	4.335842	10.356262
17982	-0.90561277	1.0695062
17983	-5.2445083	-12.306179
17984	-11.911705	1.5925095
17985	2.0280006	0.052221805
17986	-2.1657338	1.4850483
17987	3.952908	9.705787
17988	2.5479646	-5.980974
17989	4.3167405	10.846159
17990	10.131145	1.218911
17991	5.124408	10.82542
17992	-2.403364	-12.457394
17993	-5.825864	-3.1763577
17994	-2.3295753	0.84241104
17995	4.5477057	10.465836
17996	-3.645724	3.4218118
17997	10.468571	1.9163866
17998	-1.8353341	-4.857923
17999	4.4373603	10.873303
18000	-2.7844796	1.5387478
18001	-8.062684	-8.18256
18002	10.207717	-2.950149
18003	-8.2168865	-8.720339
18004	4.8627334	-0.66869926
18005	-6.2844267	-2.9331412
18006	-2.2945178	4.031122
18007	-7.574771	-7.834921
18008	4.1515207	10.804405
18009	-2.0010183	-12.663564
18010	-2.701935	1.5973436
18011	9.637275	1.7017479
18012	4.745592	3.9213853
18013	-10.202689	-2.8228235
18014	-2.1119807	-4.6766443
18015	-8.09555	-8.031995
18016	-0.9810356	2.0446181
18017	-2.8830879	1.8242254
18018	3.849658	-3.1670609
18019	3.509356	10.371368
18020	-10.037808	-5.6681805
18021	2.466752	-1.7156245
18022	-11.362282	0.920944
18023	-0.44794524	-3.7713542
18024	4.997625	-8.472172
18025	3.288992	-2.3692589
18026	-3.298947	2.5154977
18027	-1.7838919	-4.772272
18028	10.291683	2.0071197
18029	-2.0786593	2.0275974
18030	10.891919	-2.9576564
18031	3.8567858	10.270678
18032	-1.6951556	0.6768987
18033	-2.5792553	-12.238373
18034	-3.2689662	1.2917345
18035	-11.530334	-4.112226
18036	-1.0813291	-5.142933
18037	-1.6190796	0.20648202
18038	3.9249673	10.184346
18039	4.756206	8.791739
18040	11.167279	-2.546269
18041	4.7493277	-0.2192842
18042	4.7063694	9.528294
18043	5.446371	-9.615427
18044	0.23449904	1.4031107
18045	9.895059	-2.783906
18046	-11.957942	-4.2841396
18047	4.5456386	10.979995
18048	-4.0527496	6.63708
18049	5.2299213	3.8377423
18050	9.798802	-1.2970226
18051	5.3782225	-0.74186873
18052	4.71789	10.101746
18053	5.942592	10.585877
18054	-1.2397399	2.0147853
18055	-1.9908092	2.9364753
18056	3.773304	-3.0168061
18057	-4.074845	2.126151
18058	-2.2719853	-4.623514
18059	6.6798325	-1.564913
18060	-1.652483	-4.265731
18061	-3.9512548	-12.593985
18062	-4.5109973	-12.317968
18063	4.6459055	-8.0441065
18064	4.1448774	10.783361
18065	-7.2093077	-8.179643
18066	-11.110784	-5.0079856
18067	10.486106	-2.7345462
18068	4.9216375	-7.4541664
18069	-8.087208	-8.076506
18070	5.0831842	-1.3024541
18071	5.292557	-8.767322
18072	-8.247711	-9.005146
18073	-4.2091303	4.950732
18074	-2.9121423	1.5231923
18075	-3.1208045	3.2895174
18076	0.54451853	1.7497406
18077	4.738229	9.566188
18078	-2.2511308	0.41066638
18079	-3.2595973	3.0196009
18080	4.1226387	10.781984
18081	-1.5772865	-4.7130303
18082	-10.46425	1.0405419
18083	-2.3457277	1.9555278
18084	-3.834187	2.0016623
18085	10.479767	1.9603345
18086	4.153566	-2.5338523
18087	5.268682	-9.630491
18088	-2.4499629	2.134507
18089	5.5297117	-10.14304
18090	-1.7654908	-4.6444936
18091	-11.055125	-4.4835415
18092	-2.2800014	1.734911
18093	4.865484	-8.818447
18094	3.7094626	11.664686
18095	-1.3942893	-4.693089
18096	7.0294514	-9.224532
18097	5.2031393	-1.2500181
18098	-1.7730861	-4.891059
18099	4.399801	9.541093
18100	4.9593163	-1.3176248
18101	4.206871	10.367321
18102	-3.5048873	2.5728374
18103	-2.3566637	6.4235883
18104	6.2244773	4.099157
18105	-2.4218001	0.8184085
18106	3.8772445	-3.3444824
18107	10.437989	-2.1627572
18108	-0.8862821	1.9747367
18109	3.684752	10.39817
18110	-0.24504647	-3.1743279
18111	-3.5366216	1.0962423
18112	10.262018	-3.0513499
18113	3.5088634	10.383087
18114	-1.8625851	-4.8585544
